,GARCH,ARIMA,TOTAL,ACTUAL,SIGNAL
2019-01-31,0.001373183240030124,0.005415334641866235,0.006788517881896359,0.06610114108232779,1
2019-02-01,0.0013457542574309101,-0.012985868808535653,-0.011640114551104742,0.007175265077073334,-1
2019-02-04,0.001344560269979355,-0.0011242779618314317,0.00022028230814792322,0.0004806275667244009,-1
2019-02-05,0.0012574505272819302,0.005973663302907305,0.007231113830189235,0.028008999475870766,1
2019-02-06,0.0012492175289150354,-0.008057768614215874,-0.006808551085300839,0.016964845512640103,-1
2019-02-07,0.001203376085738863,0.0087148998981685,0.009918275983907363,0.00034443137906325916,1
2019-02-08,0.00121780191791557,0.004863903827469212,0.006081705745384782,-0.019121042134810473,1
2019-02-11,0.0011726325778466363,-0.0015408280391979296,-0.0003681954613512933,0.0011743422927716907,-1
2019-02-12,0.001098799401683078,0.012339321027819563,0.013438120429502641,-0.005767572900491125,1
2019-02-13,0.001067463291185749,-0.004034758538021883,-0.0029672952468361344,0.00858027194935751,-1
2019-02-14,0.0010901012008520154,-0.003234470694386563,-0.0021443694935345476,-0.004163429778861527,-1
2019-02-15,0.0010950017766439243,0.0038882731309999546,0.004983274907643879,0.003636730164026325,1
2019-02-19,0.0010193822741986305,-0.011852446901491223,-0.010833064627292593,-0.0022273094338247645,-1
2019-02-20,0.001037055153489595,-0.001217909500384776,-0.00018085434689518102,0.0029879987012710885,-1
2019-02-21,0.0011020846317369604,0.0008930990406507648,0.001995183672387725,0.006414835773961514,1
2019-02-22,0.0010863294718380905,-0.008318296176288754,-0.007231966704450663,-0.005654453608014087,-1
2019-02-25,0.0011118917703460507,0.008490058529704917,0.009601950300050968,0.011103659868619609,1
2019-02-26,0.0011168894840961716,0.0022763384086777077,0.0033932278927738795,0.007258141872407364,1
2019-02-27,0.0010084573597268537,-0.003043763242261077,-0.0020353058825342235,0.0005737957177744946,-1
2019-02-28,0.0011218961716942379,0.009680176084909052,0.01080207225660329,0.003092767350304726,1
2019-03-01,0.0009873997130650147,-0.005914249699096784,-0.004926849986031769,-0.00988452008415841,-1
2019-03-04,0.0010964317328761698,-0.0007547793163121508,0.0003416524165640191,0.010456128046663515,-1
2019-03-05,0.0010760340934145203,0.004194347226499445,0.005270381319913965,0.005016954871793544,1
2019-03-06,0.0010952647000886276,-0.011456639742287868,-0.01036137504219924,-0.0018214283380979523,-1
2019-03-07,0.0011711994151226226,0.003411373096842462,0.004582572511965085,-0.0057705164916610485,1
2019-03-08,0.0011092165199925073,0.0013150701056238888,0.002424286625616396,-0.011642169541532077,1
2019-03-11,0.0011092140778551432,-0.006734583532696293,-0.00562536945484115,0.0023740267344818378,-1
2019-03-12,0.0011465939301737568,0.010907493286324751,0.012054087216498508,0.03405560638672078,1
2019-03-13,0.001090514433859871,-0.0022263298170074,-0.001135815383147529,0.01117281286899452,-1
2019-03-14,0.001099016515098541,-0.0024088054027073314,-0.0013097888876087904,0.004412303423459107,-1
2019-03-15,0.0011642640091629056,0.009418467913808822,0.010582731922971728,0.011055249957240498,1
2019-03-18,0.0011293758685766789,-0.008511221359782002,-0.0073818454912053235,0.012924307297430992,-1
2019-03-19,0.001229888939588692,-0.001265730373458478,-3.5841433869786016e-05,0.010156826313412637,-1
2019-03-20,0.0011218056261272607,-0.00029892486377118744,0.0008228807623560732,-0.007956253462518603,-1
2019-03-21,0.0011804674105336628,-0.00416214574315906,-0.0029816783326253975,0.008700536974861173,-1
2019-03-22,0.0012082953336545923,0.0023015638044171353,0.0035098591380717274,0.0361681900910229,1
2019-03-25,0.0012015006257426332,-0.0017105497663549869,-0.0005090491406123537,-0.02092568255537053,-1
2019-03-26,0.001068548291066311,0.0051548362785393,0.00622338456960561,-0.012164829753200657,1
2019-03-27,0.0010420224778546865,-0.0026405424036454973,-0.0015985199257908108,-0.010385408081814873,-1
2019-03-28,0.0010868376953926148,-0.0027156527057471598,-0.001628815010354545,0.00895385309561103,-1
2019-03-29,0.0011255719905336012,0.0048721499703338845,0.0059977219608674855,0.0013255659242741302,1
2019-04-01,0.001139684318067185,-0.0011542014980992059,-1.451718003202089e-05,0.006496541509552145,-1
2019-04-02,0.0010882190404566615,-0.004863344785623505,-0.0037751257451668434,0.006768370973769144,-1
2019-04-03,0.0011682787613580678,0.0009687516523365556,0.0021370304136946235,0.014432045702056584,1
2019-04-04,0.0012356838606018279,0.0001755702543894486,0.0014112541149912765,0.006831594867276358,1
2019-04-05,0.001259181655407225,-0.0036639170174999265,-0.002404735362092701,0.00173876676786211,-1
2019-04-08,0.0013253195677581486,0.003682893474453995,0.005008213042212144,0.006671958283797075,1
2019-04-09,0.0014087465791750068,0.0018100030446307612,0.0032187496238057682,0.015613532184791445,1
2019-04-10,0.001393313351089904,-0.005136915145154438,-0.003743601794064534,-0.003002961463177023,-1
2019-04-11,0.0015044528458924874,0.001646454401694199,0.0031509072475866865,0.00559825872059605,1
2019-04-12,0.001352562395678132,-0.0006971978251928821,0.0006553645704852499,-0.008358950173842139,-1
2019-04-15,0.0014603709888364738,-0.002666145236405148,-0.0012057742475686743,-0.0004021808905294577,-1
2019-04-16,0.001502284111740846,0.0009048929146796101,0.002407177026420456,0.0018085803904250852,1
2019-04-17,0.0014483722596390874,0.0016354555298668928,0.0030838277895059805,0.00010039808547634976,1
2019-04-18,0.0014551617996579357,-0.0039363708888891825,-0.002481209089231247,0.019285895728506475,-1
2019-04-22,0.0014474487747795782,-0.00025307307220086983,0.0011943757025787084,0.003587302199154152,-1
2019-04-23,0.0014398554829517648,0.0043196530924625425,0.005759508575414307,0.0032811939415253732,1
2019-04-24,0.0015037686769594665,-0.002895659563551815,-0.0013918908865923486,0.014320182369313095,-1
2019-04-25,0.0015126338410165452,-0.0018876665301697049,-0.00037503268915315964,-0.001543465517044318,-1
2019-04-26,0.0014807885362961915,0.004260177609302763,0.005740966145598955,-0.009116477117915522,1
2019-04-29,0.0014064558438576851,-0.0017997983288955233,-0.0003933424850378381,-0.00478543708303647,-1
2019-04-30,0.001395620560112224,-0.0026244116400002027,-0.0012287910798879787,0.0015162507620036791,-1
2019-05-01,0.0013659277329616441,0.003439736728749864,0.004805664461711508,-0.019443977999973328,1
2019-05-02,0.001428023376043194,0.0008349083453759007,0.0022629317214190947,0.04791893550035464,1
2019-05-03,0.001383984979962472,-0.0040502330068047385,-0.0026662480268422667,-0.006529012957486202,-1
2019-05-06,0.001398686404734158,0.0026811692708028573,0.0040798556755370155,0.012354699223228849,1
2019-05-07,0.0012423580755682492,-0.0008455623974778632,0.00039679567809038595,-0.01556322309005953,-1
2019-05-08,0.001260722811291002,-0.004648494124450479,-0.003387771313159477,-0.027327044344783502,-1
2019-05-09,0.0012385425275496923,0.0006797759006403688,0.0019183184281900611,0.0001970411676888162,1
2019-05-10,0.0011354234035746453,0.0004167844977647803,0.0015522079013394255,-0.010802296977804104,1
2019-05-13,0.0012305897301273841,-0.004873565614280874,-0.00364297588415349,-0.013950290574625157,-1
2019-05-14,0.0012362867788655715,-0.0002416072263663338,0.0009946795524992378,-0.05987676920342899,-1
2019-05-15,0.0013193777425097798,0.005225121492646586,0.006544499235156365,0.015706216479930646,1
2019-05-16,0.0012600463812464085,-0.003935621108490665,-0.002675574727244256,0.01190805686372265,-1
2019-05-17,0.0012389829388334093,-0.0020505435078983013,-0.000811560569064892,-0.004409435340653189,-1
2019-05-20,0.0011999429065726438,0.0055462539933812905,0.006746196899953935,-0.005697982690685777,1
2019-05-21,0.0012027018649154383,-0.0031891125814444976,-0.0019864107165290593,-0.03176918349312974,-1
2019-05-22,0.0012511014251233566,-0.0024551637404051654,-0.0012040623152818088,0.01898947046994337,-1
2019-05-23,0.0012195519648544452,0.0045995803353030065,0.005819132300157452,-0.02068415413929614,1
2019-05-24,0.001129150266539793,-0.0033312755780799358,-0.0022021253115401427,-0.01721699988708636,-1
2019-05-28,0.00112426263488098,0.003864508480238076,0.004988771115119056,-0.0038479390756522847,1
2019-05-29,0.0011276131304435223,0.003927793053526772,0.005055406183970294,-0.00414339325440416,1
2019-05-30,0.0011989896841096987,-0.0005854755159294491,0.0006135141681802496,-0.004780558354030795,-1
2019-05-31,0.0011748664767327569,-0.0036174684206819407,-0.0024426019439491835,0.005173259134907404,-1
2019-06-03,0.001069895982206217,-0.00208476248026325,-0.0010148664980570332,-0.018281627663358613,-1
2019-06-04,0.0010373933534063616,-0.002030661749658163,-0.0009932683962518012,-0.010161788645143943,-1
2019-06-05,0.0011046287259998907,0.0018585927057342708,0.0029632214317341617,0.03593070038904855,1
2019-06-06,0.0012180689128276929,0.0024871389156397826,0.0037052078284674755,0.01601436437827175,1
2019-06-07,0.0012409514129366433,0.001413798174225704,0.002654749587162347,0.014575072984728266,1
2019-06-10,0.0012940396633663244,-0.0027506337416441156,-0.0014565940782777912,0.02626890233066259,-1
2019-06-11,0.0012941623808889456,0.0015065809530435672,0.002800743333932513,0.012698473228805796,1
2019-06-12,0.001347687363026064,0.0021429271283810677,0.0034906144914071315,0.011513022888968827,1
2019-06-13,0.0013660398142518158,-0.003062659675970825,-0.0016966198617190092,-0.003187599471098146,-1
2019-06-14,0.001411249371152328,0.0004599884641097747,0.0018712378352621025,-0.00020612116484031162,1
2019-06-17,0.0013143000192976668,0.0024239255005680097,0.0037382255198656765,-0.0072888351423126,1
2019-06-18,0.0013789586400720763,-0.0024175944444272553,-0.001038635804355179,0.005948844914546392,-1
2019-06-19,0.001377835343894399,0.0001522641785119241,0.001530099522406323,0.02324618390221911,1
2019-06-20,0.0013897850688856974,0.002508234882959183,0.0038980199518448807,-0.0029269087655361403,1
2019-06-21,0.001393634896230425,-0.0019532964231079547,-0.0005596615268775296,0.008003461374960885,-1
2019-06-24,0.001413565691588575,-0.0007796195771550982,0.0006339461144334767,-0.003415098295710628,-1
2019-06-25,0.001459481790611466,0.0025139036046963542,0.003973385395307821,-0.0010065912925840692,1
2019-06-26,0.001370957225776788,0.0002191623869624042,0.0015901196127391921,-0.015273624579986489,1
2019-06-27,0.0014808098928148115,-0.0003613619953696716,0.0011194478974451399,0.021398461127601465,-1
2019-06-28,0.0014016903890995485,-0.0011077983309322262,0.00029389205816732233,-0.00030032196960672053,-1
2019-07-01,0.001470141705300955,0.0005226866949908757,0.0019928284002918304,-0.009153698701561908,1
2019-07-02,0.0014934147076410252,0.00034058823608189927,0.0018340029437229244,0.018174705357167475,1
2019-07-03,0.0015642952328370889,-0.0012840498426779873,0.00028024539015910157,0.005837455044990669,-1
2019-07-05,0.0015473942909438505,0.0005887982348953837,0.0021361925258392344,0.008252773614631614,1
2019-07-08,0.0015067706150252175,0.0005492027438597153,0.002055973358884933,-0.0008810531422875911,1
2019-07-09,0.0013771686583222168,0.00375874563156345,0.005135914289885667,-0.020829399333070597,1
2019-07-10,0.0014436457109309442,0.0010163131416487357,0.00245995885257968,0.0060809525860987534,1
2019-07-11,0.0014238127088709225,0.00047665727063411724,0.0019004699795050397,0.009840085170084834,1
2019-07-12,0.0013531228923967871,-0.0017220060559643056,-0.00036888316356751844,-0.007309048293078213,-1
2019-07-15,0.001364344027973289,0.0011529240675796845,0.0025172680955529735,0.007653449958822556,1
2019-07-16,0.00132835603302279,0.002675393348028436,0.004003749381051226,0.009351098406789049,1
2019-07-17,0.0013364182893189785,-0.001789682677042194,-0.0004532643877232154,-0.0034659250085846693,-1
2019-07-18,0.0013348387231144603,0.0008728939288825508,0.002207732651997011,-0.005639331353886945,1
2019-07-19,0.001374704549500834,0.0013704724690997052,0.002745177018600539,0.011295710155784455,1
2019-07-22,0.0012875260192977628,-0.0019502147255942434,-0.0006626887062964805,-0.015040096449820517,-1
2019-07-23,0.0013108234317688679,0.0016595665958682097,0.0029703900276370774,0.022596814800372123,1
2019-07-24,0.001323998564745111,-0.0005807831446951362,0.0007432154200499748,0.007787288787556079,-1
2019-07-25,0.0013483301020051405,-0.0009644497950079316,0.00038388030699720887,-0.000814239122781224,-1
2019-07-26,0.0013433099473503776,0.0012894295877272715,0.002632739535077649,-0.007938622968695519,1
2019-07-29,0.001360443675224087,-7.655302852927371e-05,0.0012838906466948134,0.003471842698186123,-1
2019-07-30,0.0013805783275812336,-0.0010546419157273182,0.0003259364118539153,0.009295224936652247,-1
2019-07-31,0.0013062748980092159,-0.0012745895042648172,3.168539374439868e-05,-0.0043015257139602525,-1
2019-08-01,0.0014240383778199965,0.0011615034449113518,0.0025855418227313486,0.020198979577579657,1
2019-08-02,0.0013568718125626833,-0.0021695332155794384,-0.0008126614030167551,-0.02187683362071624,-1
2019-08-05,0.0012902711077407759,-8.649681220203575e-05,0.00120377429553874,-0.0213851264895899,-1
2019-08-06,0.0012662362157110662,0.0006372975850740872,0.0019035338007851533,-0.053767803479984444,1
2019-08-07,0.0012669704391301234,-0.0009822022753211855,0.0002847681638089379,0.018753469204981776,-1
2019-08-08,0.0013510850782423452,0.0004564621292997515,0.0018075472075420968,0.010302055458306647,1
2019-08-09,0.0013354540779659445,-0.0010490627149555322,0.0002863913630104123,0.02181618980557154,-1
2019-08-12,0.0012707414800163677,0.00022508705953973518,0.001495828539556103,-0.00827452996869571,1
2019-08-13,0.001209006880798666,-0.0002518587028359196,0.0009571481779627464,-0.0025407091493026,-1
2019-08-14,0.0012662261966062138,0.002088752467101628,0.003354978663707842,0.04147630401882285,1
2019-08-15,0.00129904072091361,-0.0017071987984401318,-0.0004081580775265217,-0.03021704431328498,-1
2019-08-16,0.0013173613840699327,-0.0010780391318115504,0.0002393222522583823,-0.004993954831560288,-1
2019-08-19,0.0013665485200506586,0.0030885512622888136,0.004455099782339472,0.023320656740917656,1
2019-08-20,0.0013194986049516705,-0.0008496228921433726,0.00046987571280829787,0.018472416300695294,-1
2019-08-21,0.001322836688678776,-0.0020160015453805293,-0.0006931648567017532,4.7549529188728457e-05,-1
2019-08-22,0.0013873275358321886,0.0028962033789772493,0.004283530914809438,0.010780239247409895,1
2019-08-23,0.0012729485072852551,-0.0034158121489610044,-0.002142863641675749,-0.0008468362642348737,-1
2019-08-26,0.0012327210216080662,-0.0012006133788338787,3.210764277418758e-05,-0.04732273044949409,-1
2019-08-27,0.0012418281946121029,0.003247288896181647,0.00448911709079375,0.01882092326500384,1
2019-08-28,0.0011773855346873217,-0.0037402436653250354,-0.0025628581306377136,-0.011347958823065163,-1
2019-08-29,0.0012434024591158755,3.409736402700858e-05,0.001277499823142884,0.0066880363559249645,1
2019-08-30,0.0012499133849853928,0.0027693568207325645,0.0040192702057179576,0.016789996816322983,1
2019-09-03,0.0012444606436772,-0.0015664002588491072,-0.00032193961517190716,-0.00129256701726721,-1
2019-09-04,0.0012984277062554946,0.0013516974695772816,0.002650125175832776,-0.014670751625223133,1
2019-09-05,0.0013710051304854632,0.0012759178451018337,0.002646922975587297,0.016824273851133498,1
2019-09-06,0.001433202631572355,-0.0021452955321255443,-0.0007120929005531894,0.01936284060983695,-1
2019-09-09,0.0012626876352271762,0.000485047171955852,0.0017477348071830282,-9.379923747587782e-05,1
2019-09-10,0.0013172865083583558,1.2051080569852602e-05,0.0013293375889282084,0.004258051929726392,1
2019-09-11,0.0013890950812620471,-0.002196842831875838,-0.0008077477506137907,0.01174378978050683,-1
2019-09-12,0.001449788547565227,-0.0015789926400148282,-0.0001292040924496013,0.031300141653560765,-1
2019-09-13,0.0013903160537826096,-0.0008811791737349886,0.000509136880047621,-0.002238770023522463,-1
2019-09-16,0.0014154336065924649,-0.003326642573388586,-0.0019112089667961212,-0.019645720581641157,-1
2019-09-17,0.0015013704677671119,0.0029281403232102646,0.004429510790977377,0.00524337940295716,1
2019-09-18,0.0014755814842831029,0.0005303643156386555,0.0020059457999217585,0.003631408494905841,1
2019-09-19,0.001537550589896585,0.003200025151169523,0.004737575741066109,0.009335589713665549,1
2019-09-20,0.001545126386590495,0.005054583955189668,0.006599710341780163,-0.008158153160784387,1
2019-09-23,0.0015547145603123577,0.0002486209559077039,0.0018033355162200616,-0.014726068939060255,1
2019-09-24,0.0014965785172729553,0.004275339315918286,0.005771917833191241,0.004536660935174908,1
2019-09-25,0.0014279589008333142,-0.0009304950110947043,0.0004974638897386099,-0.0047663114695897235,-1
2019-09-26,0.001519321196247841,-0.004364182104141143,-0.002844860907893302,0.015272402141210506,-1
2019-09-27,0.0014816883012838825,-0.0011793780745455573,0.00030231022673832524,-0.005171014340089819,-1
2019-09-30,0.001486285847298481,-0.007241926987868326,-0.005755641140569845,-0.004877870988373445,-1
2019-10-01,0.001538585687706136,0.0005848315077170305,0.0021234171954231666,0.023262541660735714,1
2019-10-02,0.0016317183953137716,0.0003186833247659635,0.001950401720079735,0.0027644184947073214,1
2019-10-03,0.0015232402315813489,-0.003838446092319753,-0.002315205860738404,-0.02538743384145814,-1
2019-10-04,0.0014989277791539102,0.008662650146505616,0.010161577925659526,0.008458801571100238,1
2019-10-07,0.001517467068150053,0.003292620135721343,0.0048100872038713965,0.027646183195081164,1
2019-10-08,0.0015136137559992656,0.000503276205474684,0.0020168899614739495,0.00022021303723818164,1
2019-10-09,0.0014700162713044106,0.00585594754557217,0.007325963816876581,-0.01178409610588016,1
2019-10-10,0.0015008060392071034,-0.002135784238165648,-0.0006349781989585448,0.011652001131766454,-1
2019-10-11,0.0015240362253463456,-0.0014467867392260842,7.724948612026139e-05,0.01338833625922664,-1
2019-10-14,0.0015086759650004633,-0.002107505373552126,-0.0005988294085516625,0.026250704394249702,-1
2019-10-15,0.0015082135498976819,-0.007938741423313182,-0.006430527873415501,-0.0014404377552228453,-1
2019-10-16,0.0015172399856781835,0.0006328692079260509,0.0021501091936042345,-0.002334462337707066,1
2019-10-17,0.00161180598053425,-0.00041383781432008604,0.001197968166214164,-0.004045300513585204,-1
2019-10-18,0.001607123292334361,-0.0029428665092824523,-0.0013357432169480913,0.003875265982735243,-1
2019-10-21,0.0016516967309340223,0.006715444139425695,0.008367140870359717,0.004791343810492066,1
2019-10-22,0.0016735294733312201,0.0029717090980863822,0.004645238571417602,0.017194016550437397,1
2019-10-23,0.0016635805847080892,0.0031710648563567476,0.004834645441064837,-0.002289373508727266,1
2019-10-24,0.0016933865663717198,0.004267380048873989,0.00596076661524571,0.013329596343194972,1
2019-10-25,0.001673590468163209,-0.00191622787715907,-0.00024263740899586102,0.0016435176103026805,-1
2019-10-28,0.0017051437982885072,-0.0009711056749909303,0.0007340381232975769,0.012241092472206283,-1
2019-10-29,0.0017621272238294641,-0.0026325232249290653,-0.0008703960010996012,0.009967178599024074,-1
2019-10-30,0.0016674840377928094,-0.0071920090332185695,-0.00552452499542576,-0.023399574071065743,-1
2019-10-31,0.0016580284975250164,-0.0003669663522503761,0.0012910621452746403,-0.00012328231258429412,-1
2019-11-01,0.0016456722647555677,-0.0003150768728693789,0.0013305953918861888,0.022357733795649537,-1
2019-11-04,0.001614984596668508,-0.001701898597051283,-8.691400038277498e-05,0.027985556433547387,-1
2019-11-05,0.0016205893100121043,0.004049844701316781,0.005670434011328885,0.00654558724296006,1
2019-11-06,0.0015687601628913141,0.0015009298646813018,0.003069690027572616,-0.0014378372286447672,1
2019-11-07,0.0015904525684237842,0.004026011830255364,0.0056164643986791486,0.0004276263121854029,1
2019-11-08,0.0016419847627289384,0.004837363270970862,0.0064793480336998,0.011475143535746746,1
2019-11-11,0.0016607433241287149,-0.0009651246174222753,0.0006956187067064395,0.002733125755416843,-1
2019-11-12,0.001730477388429451,0.0007768954082094197,0.0025073727966388707,0.007887593547412308,1
2019-11-13,0.0017797636807191301,-0.0021499613039992075,-0.00037019762328007735,-0.0009157860385418104,-1
2019-11-14,0.0017710451341841015,-0.004863719819893534,-0.0030926746857094325,0.00953600984044467,-1
2019-11-15,0.0017971756114662089,-0.001077012751880698,0.000720162859585511,-0.006943496653867953,-1
2019-11-18,0.0018541445654132425,-0.0034786847671445104,-0.0016245402017312678,0.011809361206839064,-1
2019-11-19,0.0018286780097160039,4.1705773015971114e-05,0.001870383782731975,0.005029456194575843,1
2019-11-20,0.001761668413110578,0.0016171649749440792,0.0033788333880546573,-0.003037152453451597,1
2019-11-21,0.0018204175752866145,-0.0013148985796850496,0.0005055189956015649,-0.011709701846412734,-1
2019-11-22,0.0017260245217889127,0.0035210715973867453,0.005247096119175658,-0.0044935697107453265,1
2019-11-25,0.001839977768060113,-0.00015846591771520124,0.0016815118503449118,-0.0008782384730086079,-1
2019-11-26,0.001818918815157524,0.0013151083327916826,0.003134027147949207,0.017381862467004794,1
2019-11-27,0.0017067606642746597,0.0002524961325152546,0.0019592567967899144,-0.00783932715412572,1
2019-11-29,0.0017893072009794568,-0.0037911472299556825,-0.0020018400289762255,0.013342804917472861,-1
2019-12-02,0.0018344258964005345,-0.0020938877198359725,-0.000259461823435438,-0.002205197861562702,-1
2019-12-03,0.0018175787549095102,-0.0047229782929965065,-0.0029053995380869963,-0.011629640466221502,-1
2019-12-04,0.0018073815625581162,-0.002008659936746259,-0.00020127837418814276,-0.017990873647533157,-1
2019-12-05,0.0018346711271006366,0.0017765895031852158,0.0036112606302858524,0.008787515202986818,1
2019-12-06,0.001875443897311687,0.00019575915011281708,0.002071203047424504,0.014564447010944725,1
2019-12-09,0.001857589434851942,0.0025297377825980014,0.004387327217449943,0.019132043875018212,1
2019-12-10,0.0018506257277410296,0.002448220900630811,0.004298846628371841,-0.014099072447399053,1
2019-12-11,0.0018453522542739703,0.0014944574770681563,0.0033398097313421266,0.005827429557647257,1
2019-12-12,0.0018705782768861361,0.0036426782892545456,0.0055132565661406814,0.008493322701628614,1
2019-12-13,0.0018306727311514545,-0.001941597673447987,-0.00011092494229653256,0.0025450032026537173,-1
2019-12-16,0.001831766880727411,-0.0008750187188844243,0.0009567481618429867,0.013501645705364496,-1
2019-12-17,0.0019148433431261727,-0.0013947825613013674,0.0005200607818248053,0.01697298061938035,-1
2019-12-18,0.0019427833408914544,-0.00559859945585287,-0.003655816114961416,0.001963478586779921,-1
2019-12-19,0.002033055519712106,0.0018782073022442722,0.003911262821956378,-0.0023922634616386773,1
2019-12-20,0.0019627930528869613,-0.00013985380794408542,0.0018229392449428759,0.00100039426256604,-1
2019-12-23,0.0020188965857681406,-0.0002588850696953959,0.0017600115160727448,-0.002073380450115181,-1
2019-12-24,0.00207119467919669,0.005298340046704839,0.007369534725901529,0.016186605407832566,1
2019-12-26,0.0020500871993331168,0.0013517546192076129,0.0034018418185407296,0.0009502082377084164,1
2019-12-27,0.0021325027078069004,0.002422188352577683,0.004554691060384583,0.01964615158516292,1
2019-12-30,0.002071119673144859,0.003168473423456879,0.005239593096601738,-0.00037961136041531063,1
